t,p,p_d,v,v_d,q,R,w,fa,pwm
0.22500000000000012,"[0.6960788817281216, -0.0009908371542646736, 0.16957517668086816]","[0, 0, 0]","[-1.0929568812112251, -0.00711677053467903, -0.6846369469330686]","[0, 0, 0]","[-0.898138745863525, 0.002007298875080797, -0.43970758296418816, -7.357793303170645e-05]","[[0.6133144721401589, -0.0018974154582896768, 0.7898365388344714], [-0.0016330826883043678, 0.9999919306750279, 0.0036703713386624084], [-0.7898371296060801, -0.0035409602382909184, 0.6133064244700355]]","[-0.019257411266185374, -13.767538014491198, -0.028737431425630133]","[0.0, 0.0, 0.0]","[0.0, 60.800099202274055, 85.41348426494517, 61.15834424791544]"
0.23000000000000012,"[0.6906140973220655, -0.0010264210069380686, 0.1661519919462028]","[0, 0, 0]","[-1.034775711343052, -0.006846402568860288, -0.6885093899210966]","[0, 0, 0]","[-0.9127324009164784, 0.0020783654235491302, -0.4085526096643107, -9.925164226863181e-05]","[[0.6661695105711859, -0.0018794236147396386, 0.7457979960768352], [-0.0015170628557686315, 0.9999913410925554, 0.003875081960960219], [-0.7457988212015613, -0.003712883891110946, 0.6661608910672953]]","[-0.014888310452168855, -13.037991685063394, -0.029020495105379854]","[0.0, 0.0, 0.0]","[0.0, 59.97920464206178, 84.6562374012955, 60.32538792842483]"
0.23500000000000013,"[0.6854402187653502, -0.0010606530197823701, 0.1627094449965973]","[0, 0, 0]","[-0.9810658159045504, -0.006567332032289211, -0.6895846943699472]","[0, 0, 0]","[-0.9255575507355139, 0.002137608685908886, -0.3786008947003065, -0.00011592113659479647]","[[0.7133226981888351, -0.0018331844885388152, 0.7008333380221229], [-0.0014040177554781878, 0.9999908343827921, 0.004044735411580511], [-0.7008343291982367, -0.0038691840274626453, 0.7133135863224668]]","[-0.010723566530106938, -12.321323831968943, -0.02916045287990939]","[0.0, 0.0, 0.0]","[0.0, 59.135917175518934, 83.8389299283319, 59.468958863564424]"
0.24000000000000013,"[0.6805348896858274, -0.001093489679943816, 0.15926152152474757]","[0, 0, 0]","[-0.9317881917016659, -0.006282934956981026, -0.6884795477200873]","[0, 0, 0]","[-0.9367753382205464, 0.002185414990474541, -0.3499245264223528, -0.00012438324852364122]","[[0.7551056206737993, -0.0017624989305656373, 0.6556007895238962], [-0.0012964222917468203, 0.9999904169802538, 0.004181535232377099], [-0.6556018768399599, -0.0040074362350390625, 0.7550960995388231]]","[-0.006773529717458688, -11.618427214816169, -0.029169748073866204]","[0.0, 0.0, 0.0]","[0.0, 58.27293409144914, 82.95948474020521, 58.59176761313939]"
0.24500000000000013,"[0.675875948727319, -0.0011249043547287211, 0.15581912378614712]","[0, 0, 0]","[-0.886843459291505, -0.00599626967974832, -0.6857639112534588]","[0, 0, 0]","[-0.9465400377734856, 0.0022222461265536926, -0.3225786768894938, -0.00012541987398365892]","[[0.7918859629721575, -0.0016711282949690629, 0.6106667085881469], [-0.0011962685659369094, 0.9999900917840165, 0.004287805419150821], [-0.6106678234434634, -0.004125974311129638, 0.791876117676753]]","[-0.0030474912768832033, -10.930199603980135, -0.02906265601646253]","[0.0, 0.0, 0.0]","[0.0, 57.39244986051572, 82.01610566754731, 57.69603815603555]"
0.2500000000000001,"[0.6714417314308615, -0.0011548857031274627, 0.15239030422987984]","[0, 0, 0]","[-0.8460833870892835, -0.005710072223728927, -0.6819586838801783]","[0, 0, 0]","[-0.9549981768524479, 0.0022486285244188876, -0.2966031212411046, -0.0001197843663220212]","[[0.8240531482434804, -0.001562688180614755, 0.5665103413669152], [-0.0011051127748029307, 0.9999898586429296, 0.004365929116330895], [-0.5665114187690867, -0.004223815448622897, 0.8240430642795876]]","[0.00044646051420671766, -10.257535445093106, -0.028854825078510997]","[0.0, 0.0, 0.0]","[21.42551550505632, 56.49614112339377, 81.0071913500114, 56.783492281084214]"
0.2550000000000001,"[0.667211314495415, -0.0011834360642461073, 0.14898051081047894]","[0, 0, 0]","[-0.808021266067425, -0.005416738615735681, -0.6756437160242453]","[0, 0, 0]","[-0.9622878767114115, 0.0022651422793849066, -0.27202371175969986, -0.00010819044818487998]","[[0.8520061770706053, -0.0014405655343327876, 0.5235297498752806], [-0.001024124107675651, 0.9999897148505622, 0.004418298643541492], [-0.5235307301423141, -0.004300577174372705, 0.8519959387418599]]","[0.0037015638943592765, -9.647224211517111, -0.027644747463302206]","[0.0, 0.0, 0.0]","[28.009580219385043, 56.06289619084863, 80.50952180299835, 56.3323607414064]"
0.2600000000000001,"[0.6631712081650779, -0.0012105197573247857, 0.14560229223035773]","[0, 0, 0]","[-0.7724665208577731, -0.005116676427161505, -0.6668316775654157]","[0, 0, 0]","[-0.9685669296799514, 0.002271767446225817, -0.24874270443568877, -9.37712218392567e-05]","[[0.8762541163939551, -0.001311818565704709, 0.48184748897830704], [-0.000948523747987963, 0.9999896605592565, 0.004447367455312679], [-0.48184834108394375, -0.004354067826038536, 0.8762438121253798]]","[0.006730217633766722, -9.077499559828981, -0.025744874485286572]","[0.0, 0.0, 0.0]","[31.492024221303012, 55.98748078054684, 80.00798334544052, 56.235995178006135]"
0.2650000000000001,"[0.659308875560789, -0.0012361031394605934, 0.14226813384253065]","[0, 0, 0]","[-0.7394837948684435, -0.004812251675538395, -0.6559023060500478]","[0, 0, 0]","[-0.9739611105174757, 0.002268768239632351, -0.2267037751862744, -7.87815413392485e-05]","[[0.8972107842195197, -0.0011821369648768502, 0.44160096380373837], [-0.0008752163349126386, 0.9999896929682871, 0.0044551042140314094], [-0.44160167875197376, -0.004383663922685005, 0.897200502013932]]","[0.009519132584629495, -8.536546578884066, -0.023552994823793385]","[0.0, 0.0, 0.0]","[33.844472799079945, 56.09555421253844, 79.37190245900365, 56.321661301831675]"
0.27000000000000013,"[0.6556114565864468, -0.0012601643978382854, 0.1389886223122804]","[0, 0, 0]","[-0.7090924014936961, -0.004505647216327346, -0.6432061242531153]","[0, 0, 0]","[-0.9785765126294776, 0.0022567437861892004, -0.20587110502629796, -6.44411715534414e-05]","[[0.9152341679251731, -0.0010553179079050535, 0.40292096516119624], [-0.0008030754401909552, 0.9999898059096382, 0.004443326078768335], [-0.4029215468700501, -0.00439025977798075, 0.9152239904454693]]","[0.012060965523269978, -8.021101522792673, -0.021299981814195044]","[0.0, 0.0, 0.0]","[35.57113987565783, 56.280920078094404, 78.6475342007873, 56.48474509557134]"
0.27500000000000013,"[0.6520659945789783, -0.001282692633919922, 0.13577259169101483]","[0, 0, 0]","[-0.6812731082008202, -0.004198862010122729, -0.6290653577744023]","[0, 0, 0]","[-0.9825073452511148, 0.00223645813290713, -0.18621039751835472, -5.136810659822866e-05]","[[0.9306513704347479, -0.0009338426000123923, 0.36590593688258755], [-0.0007319644318347846, 0.9999899912326748, 0.004413803636954543], [-0.36590639641306666, -0.004375542534756857, 0.9306413722221522]]","[0.014359411890752051, -7.529088658411633, -0.019114637345056838]","[0.0, 0.0, 0.0]","[36.90230623164344, 56.482079274760466, 77.87561886452276, 56.66456951831748]"
0.28000000000000014,"[0.6486596290379741, -0.0013036869439705357, 0.13262726490214283]","[0, 0, 0]","[-0.655975303071281, -0.003893702861192176, -0.6137731820760685]","[0, 0, 0]","[-0.9858377895506255, 0.0022087277970046907, -0.167687127203223, -3.9821923235288516e-05]","[[0.9437620515690892, -0.0008192663516631033, 0.33062443772466227], [-0.0006622345245513772, 0.9999902398714665, 0.00436824990605032], [-0.33062478954781743, -0.004341539410422189, 0.9437522977836978]]","[0.016424227840342916, -7.058805477579791, -0.01706405034335715]","[0.0, 0.0, 0.0]","[37.967536481466226, 56.66527778049801, 77.08159611014966, 56.82772334074637]"
0.28500000000000014,"[0.6453797525226177, -0.0013231554582764965, 0.1295583989917625]","[0, 0, 0]","[-0.6331234509357473, -0.0035917814375034294, -0.5975936179520653]","[0, 0, 0]","[-0.9886431290371033, 0.002174361007710876, -0.15026654541416126, -2.9853431654432542e-05]","[[0.954839928876133, -0.0007124962143906028, 0.29711984547142933], [-0.0005944386540572688, 0.9999905425259616, 0.004308306084726039], [-0.2971201051199803, -0.0042903621965521615, 0.954830474967004]]","[0.01826787125548375, -6.608801614338114, -0.015178525464704554]","[0.0, 0.0, 0.0]","[38.84622737305855, 56.81352495930976, 76.28030898832758, 56.95730129712556]"
0.29000000000000015,"[0.6422141352679389, -0.0013411143654640137, 0.12657043090200218]","[0, 0, 0]","[-0.6126227376434094, -0.0032945163804404655, -0.5807621020976568]","[0, 0, 0]","[-0.9909906827825239, 0.0021341275498149084, -0.13391382184069947, -2.1397325637926307e-05]","[[0.9641341757243438, -0.0006139874536697817, 0.26541460815061985], [-0.0005291692522951873, 0.9999908900835113, 0.004235531830778833], [-0.2654147908091084, -0.004224070240165454, 0.9641250676392371]]","[0.019903626530426564, -6.177835998514578, -0.01346691720246368]","[0.0, 0.0, 0.0]","[39.5896659340997, 56.91973438777408, 75.48003199551782, 57.04617498692973]"
0.29500000000000015,"[0.6391510215797218, -0.001357586947366216, 0.1236666203915139]","[0, 0, 0]","[-0.5943639389624618, -0.00300313934002885, -0.5634865684884067]","[0, 0, 0]","[-0.9929406133144364, 0.0020887457128874022, -0.11859416244815392, -1.4328941314491146e-05]","[[0.9718708488558048, -0.0005238816723280223, 0.23551386093453427], [-0.0004669705212201927, 0.9999912738720568, 0.004151399556012556], [-0.23551398065259324, -0.004144602240836713, 0.9718621235491357]]","[0.021344618316892175, -5.7648466403875, -0.011926007931655979]","[0.0, 0.0, 0.0]","[40.23243231431291, 56.98251927820074, 74.68508147522299, 57.09285992930369]"
0.30000000000000016,"[0.6361792018849095, -0.0013726026440663603, 0.12084918754907187]","[0, 0, 0]","[-0.5782275747007272, -0.002718703871279762, -0.5459488900581724]","[0, 0, 0]","[-0.9945466334073417, 0.0020388785041841723, -0.10427289619237207, -8.498393606187783e-06]","[[0.9782543260948644, -0.00044210363073211915, 0.20740848107312965], [-0.00040829543573050103, 0.9999916858044451, 0.00405729180875453], [-0.20740855038189782, -0.004053747200297331, 0.9782460121882001]]","[0.022603333478549384, -5.368925361884007, -0.010546192238278268]","[0.0, 0.0, 0.0]","[40.79876043416918, 57.00364737842172, 73.89744411824246, 57.099008389924975]"
0.30500000000000016,"[0.6332880640114059, -0.001386196163422759, 0.118119443098781]","[0, 0, 0]","[-0.5640874147303607, -0.0024420963047742323, -0.52830655890978]","[0, 0, 0]","[-0.9958566284246004, 0.0019851346528221053, -0.09091553689623574, -3.7505344679299745e-06]","[[0.9834687302736055, -0.00036842915476533464, 0.18107766519916357], [-0.0003534891763252426, 0.9999921184526874, 0.003954500968366124], [-0.1810776949804273, -0.0039531370409469245, 0.9834608487825588]]","[0.023691427945477142, -4.9892960224596035, -0.009314875185043611]","[0.0, 0.0, 0.0]","[41.306243753091366, 56.98651751829353, 73.11778406803253, 57.067905062989574]"
0.31000000000000016,"[0.6304676269377542, -0.0013984066449466302, 0.1154779103042321]","[0, 0, 0]","[-0.5518134046365527, -0.0021740478695996684, -0.5106945088356006]","[0, 0, 0]","[-0.9969132076680286, 0.0019280718903718055, -0.07848782654542014, 6.389721177244668e-08]","[[0.9876793221683439, -0.0003025329442485068, 0.15649110209497005], [-0.00030278774414590326, 0.9999925650775628, 0.003844230635383682], [-0.15649110160217636, -0.0038442506959967798, 0.9876718872459231]]","[0.024619688887038672, -4.62529556505664, -0.00821846087930748]","[0.0, 0.0, 0.0]","[41.768060310049776, 56.93525962423589, 72.34606140468846, 57.00357597607251]"
0.31500000000000017,"[0.6277085599145714, -0.0014092768842946285, 0.11292443776005409]","[0, 0, 0]","[-0.5412740771615502, -0.0019151474911541404, -0.4932270051680672]","[0, 0, 0]","[-0.9977541958518096, 0.001868201122572545, -0.06695576506300635, 3.0825303934372305e-06]","[[0.9910338510306511, -0.0002440224556390387, 0.13361080257373864], [-0.0002563248861746096, 0.9999930196301273, 0.0037275982311219904], [-0.13361077953859168, -0.0037284238038452805, 0.9910268706987864]]","[0.025398077445111255, -4.2763573911859405, -0.007243476878715696]","[0.0, 0.0, 0.0]","[42.19434114018143, 56.85421291820989, 71.58190800565738, 56.91027011945881]"
0.3200000000000002,"[0.6250021895287636, -0.0014188526217503992, 0.11045830273421375]","[0, 0, 0]","[-0.532338512462223, -0.001665854810280482, -0.4759995444289655]","[0, 0, 0]","[-0.9984130739111878, 0.0018059907540455666, -0.05628563059198144, 5.428873833414409e-06]","[[0.9936638555187806, -0.00019246213964569484, 0.11239263852173141], [-0.00021414317409327604, 0.9999934767358472, 0.0036056384252293986], [-0.1123925993037476, -0.003606860695577871, 0.9936573323725185]]","[0.026035809297173442, -3.9419966782383016, -0.006377173665984709]","[0.0, 0.0, 0.0]","[42.59303040741375, 56.74763222929653, 70.82485220423457, 56.792166366849855]"
0.3250000000000002,"[0.6223404969664525, -0.0014271818958018017, 0.10807830501206893]","[0, 0, 0]","[-0.5248779060584806, -0.0014265130751040741, -0.4590907204834756]","[0, 0, 0]","[-0.9989193767774972, 0.0017418707948213701, -0.0464439935038085, 7.211738504618282e-06]","[[0.9956859108308183, -0.00014739098109328377, 0.0927876352155984], [-0.00017620676242334607, 0.9999939316682502, 0.0034793070937072543], [-0.09278758496793167, -0.003480646861452293, 0.995679842707105]]","[0.02654144899801921, -3.6217973331918216, -0.005607809656450514]","[0.0, 0.0, 0.0]","[42.97043838959196, 56.61953093974436, 70.07444952736829, 56.653215644824016]"
0.3300000000000002,"[0.6197161074361601, -0.0014343144611773221, 0.10578285140965155]","[0, 0, 0]","[-0.5187667986554256, -0.0011973616446526853, -0.4425640254453732]","[0, 0, 0]","[-0.9992990544352923, 0.0016762365823077968, -0.03739772670848857, 8.525733037231483e-06]","[[0.9972028199286983, -0.00010833536128288948, 0.07474305445793543], [-0.0001424143891327821, 0.9999943803164641, 0.003349485577351823], [-0.074742997293353, -0.0033507609494882865, 0.9971972005359148]]","[0.026923004904245578, -3.315400343074825, -0.004924751806006908]","[0.0, 0.0, 0.0]","[43.33160637319272, 56.47360495009143, 69.33035537133405, 56.4970635041545]"
0.3350000000000002,"[0.617122273442883, -0.0014403012694005856, 0.10357003128242467]","[0, 0, 0]","[-0.5138840170836261, -0.000978547915795698, -0.42646956286568166]","[0, 0, 0]","[-0.9995748014755239, 0.0016094520639102835, -0.029114014320847613, 9.452317493620594e-06]","[[0.9983047481615585, -7.481862411046464e-05, 0.05820330059593744], [-0.00011261181763914237, 0.9999948191494153, 0.0032169850647212395], [-0.058203239743729845, -0.003218085844348737, 0.9982995676683589]]","[0.02718801775759306, -3.0224933365714097, -0.0043184717137162544]","[0.0, 0.0, 0.0]","[43.680555251930684, 56.31320394860871, 68.59236199859386, 56.32701978041216]"
0.3400000000000002,"[0.6145528533574648, -0.001445194008979564, 0.10143768346809627]","[0, 0, 0]","[-0.5101133706373648, -0.0007701385442004822, -0.4108456581456525]","[0, 0, 0]","[-0.999766359432386, 0.0015418526439708222, -0.02156036030570014, 1.0061104510064823e-05]","[[0.9990703015245251, -4.636828942882211e-05, 0.043110676887241885], [-8.660330474040718e-05, 0.9999952451783969, 0.003082550967211195], [-0.04311061483627953, -0.003083418651364436, 0.9990655471078254]]","[0.02734363959612732, -2.7428012148284924, -0.0037804858429911145]","[0.0, 0.0, 0.0]","[44.02046172407128, 56.14132963250666, 67.86041376047878, 56.146055194489286]"
0.3450000000000002,"[0.612002286504278, -0.0014490447017005664, 0.099383455177368]","[0, 0, 0]","[-0.5073441422506403, -0.0005721298777104265, -0.39572035696711244]","[0, 0, 0]","[-0.9998907954105184, 0.0014737476272592461, -0.01470459835760259, 1.0411224690428677e-05]","[[0.999567549357496, -2.2521558404813332e-05, 0.029406015782986277], [-6.416190935245477e-05, 0.9999956559190751, 0.0029468671887542563], [-0.029405954408915542, -0.0029474795602641908, 0.9995632057101455]]","[0.027396701695814034, -2.476077744294197, -0.0033032690443203254]","[0.0, 0.0, 0.0]","[44.35378917948424, 55.9606486750757, 67.13460912601536, 55.956812784012925]"
0.3500000000000002,"[0.6094655657930248, -0.0014519053510891186, 0.09740485339253244]","[0, 0, 0]","[-0.5054714093355297, -0.00038445755849632226, -0.381112807101077]","[0, 0, 0]","[-0.9999627598503161, 0.0014054223033213363, -0.008514903953056282, 1.0552652752252615e-05]","[[0.9998549925986234, -2.8295523127595054e-06, 0.017029203375384126], [-4.503859139229775e-05, 0.9999960493535817, 0.0028105602207195123], [-0.01702914405164998, -0.0028109196400180536, 0.999851042397639]]","[0.0273537713767961, -2.222098031501724, -0.0028801585243189774]","[0.0, 0.0, 0.0]","[44.682390073632966, 55.77351319295943, 66.41519476893015, 55.76162696112869]"
0.3550000000000002,"[0.6069382087463472, -0.0014538276388816002, 0.09549928935702705]","[0, 0, 0]","[-0.5043962247808826, -0.00020700528004204927, -0.3670345224692966]","[0, 0, 0]","[-0.9999947257240135, 0.0013371397192131445, -0.002959809233617334, 1.052743995921455e-05]","[[0.9999824788369472, 1.3139411894054438e-05, 0.005919615398849359], [-2.8970125844308656e-05, 0.9999964238930886, 0.0026742030151104706], [-0.005919559092216914, -0.002674327651966461, 0.9999789031733438]]","[0.027221198123481588, -1.9806518201514605, -0.0025052579970191247]","[0.0, 0.0, 0.0]","[45.00759018786722, 55.5819844792233, 65.70255490034576, 55.56254597573869]"
0.3600000000000002,"[0.6044162276224427, -0.0014548626652818105, 0.09366411674468056]","[0, 0, 0]","[-0.504025684607808, -3.961270784077776e-05, -0.35349053098721106]","[0, 0, 0]","[-0.9999972109898564, 0.0012691421868464218, 0.001991778869272982, 1.0370828092742397e-05]","[[0.9999920654187638, 2.5797299516522516e-05, -0.003983520304252135], [-1.5685897157068088e-05, 0.9999967783411111, 0.0025383186071844827], [0.003983572952473915, -0.002538235981599475, 0.9999888441900912]]","[0.027005149789227186, -1.7515375655600658, -0.0021733472350246156]","[0.0, 0.0, 0.0]","[45.33026115175352, 55.387857587284124, 64.99719776920435, 55.361355369569324]"
