t,p,p_d,v,v_d,q,R,w,fa,pwm
0.6300000000000004,"[0.90506665115053, 0.33560822597906803, 0.000933327455259452]","[0.24868988716485388, 0.48175367410171366, 0.0]","[-0.5029060497152381, 0.5378362557262889, 0.01293431535601214]","[-2.0285958289283244, -3.670664837756621, 0.0]","[0.9838000059243596, 0.1631416405331682, -0.07431252880274683, -3.911927436908407e-05]","[[0.9889552930652467, -0.02416996463738474, -0.14623009651798705], [-0.02432390680680899, 0.9467696071876579, -0.32099167974167464], [0.14620456858759887, 0.3210033079504878, 0.9357249063741749]]","[1.1093533185237678, -0.018556454706249538, -0.08095497876048251]","[0.0, 0.0, 0.0]","[53.277015812124425, 50.746367021130304, 53.70032128928478, 47.26579031268516]"
0.6350000000000005,"[0.9025521209019538, 0.33829740725769947, 0.0009979990320395126]","[0.23853345757857997, 0.46329603511986006, 0.0]","[-0.5106060978659605, 0.5209337749863674, 0.013156845474495756]","[-2.033938879608885, -3.712120872130356, 0.0]","[0.9833402933166073, 0.16588449160693217, -0.07432497163336296, -3.969909236826628e-05]","[[0.9889515940313637, -0.024580644831932518, -0.14618664974090886], [-0.024736795700467776, 0.9449646677365834, -0.3262359079990457], [0.14616030788588982, 0.3262477105347023, 0.9339162680720189]]","[1.075239435327714, -0.014028045433543909, -0.07912914631909894]","[0.0, 0.0, 0.0]","[53.328598159452824, 50.772526520901906, 53.7444934176386, 47.27807211133696]"
0.6400000000000005,"[0.899999090412624, 0.3409020761326313, 0.0010637832594119915]","[0.2283508701106548, 0.4446351791849258, 0.0]","[-0.5183141365368791, 0.5037322111010492, 0.013349801123711993]","[-2.0390588859708876, -3.751948647602832, 0.0]","[0.982888194067112, 0.1685418967162315, -0.07432647842225053, -4.0250877648538015e-05]","[[0.9889511459704273, -0.02497512707416514, -0.14612280421415472], [-0.025133375523931488, 0.9431872548623242, -0.3313096975641469], [0.14609566837710122, 0.331321664388103, 0.932138407313284]]","[1.040976100652623, -0.009574926326923557, -0.07729045751411788]","[0.0, 0.0, 0.0]","[53.37804154316018, 50.79834795135123, 53.78662550744386, 47.29192913107965]"
0.6450000000000005,"[0.8974075197299397, 0.34342073718813654, 0.0011305322650305514]","[0.2181432413965416, 0.4257792915650709, 0.0]","[-0.5260288471535828, 0.48624035926477405, 0.013513050936505549]","[-2.043955286547939, -3.7901306943954074, 0.0]","[0.9824444413824817, 0.17111358267814927, -0.07431729110468895, -4.077465571248145e-05]","[[0.9889538771605768, -0.025353278204008543, -0.14603917328365373], [-0.025513513539424593, 0.9414402803209513, -0.3362131157704624], [0.14601126489396798, 0.3362252368182955, 0.9303941641318183]]","[1.006581541287874, -0.005196349877455892, -0.07544002214024641]","[0.0, 0.0, 0.0]","[53.42530658750303, 50.823806553681784, 53.826691924003924, 47.307246840900554]"
0.6500000000000005,"[0.8947773754941718, 0.3458519389844604, 0.0011980975197130792]","[0.2079116908177586, 0.4067366430757988, 0.0]","[-0.5337489240495609, 0.4684671067269574, 0.01364652910311909]","[-2.0486275443945376, -3.82665026460043, 0.0]","[0.9820097419603918, 0.17359932173020307, -0.07429764792000638, -4.127048187507366e-05]","[[0.9889597156206043, -0.025714986539611646, -0.14593635717970105], [-0.025877098600638537, 0.9397265475831216, -0.3409463176740879], [0.1459076990690571, 0.3409585828730153, 0.9286862700167364]]","[0.9720731703938568, -0.0008914119261624323, -0.07357893967788968]","[0.0, 0.0, 0.0]","[53.47035741563668, 50.84887737434012, 53.86466991317629, 47.323909372586186]"
0.6550000000000005,"[0.892108630873924, 0.3481942745180952, 0.0012663301652286747]","[0.1976573403791252, 0.38751558645210116, 0.0]","[-0.5414730745851882, 0.45042142754750764, 0.013750233420587784]","[-2.0530751471449595, -3.8614913395274257, 0.0]","[0.9815847755654621, 0.1759989291181391, -0.07426778295648913, -4.173844268519245e-05]","[[0.9889685893452606, -0.026060160896849746, -0.14581494197261097], [-0.02622404017643213, 0.9380487504143414, -0.3455095390331759], [0.14578555828774836, 0.34552193831958505, 0.9270173467279923]]","[0.937467577201264, 0.003340942343788315, -0.0717082975609378]","[0.0, 0.0, 0.0]","[53.51316161822022, 50.87353525772932, 53.90053955367182, 47.341799850501225]"
0.6600000000000005,"[0.8894012655009981, 0.35044638165583275, 0.0013350813323316135]","[0.18738131458572363, 0.3681245526846761, 0.0]","[-0.5492000192329713, 0.4321123774098896, 0.013824223244946011]","[-2.0572976070694424, -3.894638636729422, 0.0]","[0.9811701946948231, 0.1783122606746541, -0.07422792571922016, -4.217865701811755e-05]","[[0.9889804265287657, -0.02638872959813203, -0.14567549860281045], [-0.026554267362605757, 0.9364094718281103, -0.3499030893768087], [0.14564541471606998, 0.349915612713689, 0.9253899054730323]]","[0.9027805195478129, 0.007501912123706648, -0.0698291695052371]","[0.0, 0.0, 0.0]","[53.553690206066584, 50.89775485018678, 53.934283697235244, 47.36080073210016]"
0.6650000000000005,"[0.8866552654048332, 0.3526069435428822, 0.0014042024485563436]","[0.1770847403195823, 0.3485720473218133, 0.0]","[-0.5569284916301457, 0.41354908849808814, 0.013868617358343924]","[-2.061294461127674, -3.9260776167063387, 0.0]","[0.9807666243288132, 0.18053921039691517, -0.07417830072134243, -4.259127684271441e-05]","[[0.9889951557761546, -0.026700639476002416, -0.14551858198481918], [-0.026867727887261945, 0.9348111833904832, -0.3541273451828603], [0.14548782440285526, 0.35413998257702733, 0.9238063464227051]]","[0.8680269192674116, 0.011592834448357011, -0.06794261390954551]","[0.0, 0.0, 0.0]","[53.5919175484775, 50.92151061487082, 53.96588789812537, 47.380794156367365]"
0.6700000000000005,"[0.8838706229466825, 0.35467468898537263, 0.0014735455353480631]","[0.16676874671610145, 0.3288666467385817, 0.0]","[-0.56465723859986, 0.39474076444322276, 0.013883591763207807]","[-2.065065271019565, -3.9557944892824883, 0.0]","[0.9803746617619914, 0.18267970803061187, -0.07411912709910178, -4.2976487669890076e-05]","[[0.9890127063021774, -0.026995854876769275, -0.14534473018419136], [-0.027164387115021622, 0.9332562448537438, -0.35818274318307713], [0.14531332645531247, 0.3581954847020847, 0.9222689585438352]]","[0.833220860426177, 0.015615177459379405, -0.06604967233961073]","[0.0, 0.0, 0.0]","[53.62782129886074, 50.94477685715524, 53.99534033331956, 47.40166229744718]"
0.6750000000000005,"[0.8810473367536832, 0.35664839280758875, 0.001542963494164102]","[0.15643446504023004, 0.30901699437494584, 0.0]","[-0.5723850201423067, 0.3756966753449431, 0.01386937741553064]","[-2.068609623233319, -3.9837762196554096, 0.0]","[0.9799948765094505, 0.18473371666809557, -0.07405061825088916, -4.333450869157469e-05]","[[0.989033008117563, -0.027274356669126542, -0.14515446366615836], [-0.027444227055101734, 0.9317469040962244, -0.3620697738122439], [0.14512244228675603, 0.3620826096008848, 0.9207799197253058]]","[0.7983755903797656, 0.019570533504225846, -0.06415136810483676]","[0.0, 0.0, 0.0]","[53.661382309257846, 50.967527759961825, 54.02263171482217, 47.423287720906714]"
0.6800000000000005,"[0.8781854116529717, 0.35852687618431345, 0.0016123103812417552]","[0.14608302856241057, 0.28903179694446957, 0.0]","[-0.580110609397272, 0.3564261528721043, 0.013826257909251646]","[-2.0719271290907733, -4.010010534113356, 0.0]","[0.9796278102832513, 0.18670123036794162, -0.07397298150037583, -4.3665592621837694e-05]","[[0.9890559922025222, -0.0275361412624406, -0.14494828461440773], [-0.027707245377980003, 0.9302852973448256, -0.3657889748169206], [0.1449156749349388, 0.3658018951132214, 0.9193412971740836]]","[0.7635035236095078, 0.023460612109723757, -0.062248704935810244]","[0.0, 0.0, 0.0]","[53.69258453536761, 50.98973742841005, 54.047755195441624, 47.44555374017646]"
0.6850000000000005,"[0.8752848586059854, 0.36030900694867396, 0.0016814416707880133]","[0.13571557243430332, 0.2689198206152636, 0.0]","[-0.5878327925796641, 0.33693858544659155, 0.013754567123478731]","[-2.0750174247900266, -4.0344859254189505, 0.0]","[0.9792739770336701, 0.18858227180301468, -0.0738864177837148, -4.397002525384671e-05]","[[0.9890815906674545, -0.02778121963907799, -0.14472667631816657], [-0.027953454445080416, 0.9288734496565015, -0.36934092503785376], [0.14469350844915216, 0.36935392018847724, 0.9179550480574086]]","[0.7286162482788849, 0.027287232867602783, -0.060342665769762625]","[0.0, 0.0, 0.0]","[53.721414933609815, 51.011379943069315, 54.070706269335034, 47.46834477092504]"
0.6900000000000005,"[0.8723456946430871, 0.3619936998759069, 0.001750214506405407]","[0.12533323356430337, 0.2486898871648531, 0.0]","[-0.5955503688896633, 0.3172434135135406, 0.013654686844031795]","[-2.0778801714453303, -4.05719165785665, 0.0]","[0.9789338630498745, 0.19037688994383667, -0.07379112136067176, -4.42481247481958e-05]","[[0.9891097369008763, -0.028009616404840874, -0.14449010262551987], [-0.028182880355610732, 0.9275132756348317, -0.37272623837879515], [0.1444564073440182, 0.3727392988537682, 0.9166230203672939]]","[0.6937245354384082, 0.03105231826716595, -0.05843421164987022]","[0.0, 0.0, 0.0]","[53.74786335174852, 51.032429421034266, 54.09148266858829, 47.4915466812453]"
0.6950000000000005,"[0.8693679427986388, 0.36357991694347463, 0.0018184879406255659]","[0.11493715049286572, 0.228350870110654, 0.0]","[-0.603262150399188, 0.2973501249005902, 0.013527044370440456]","[-2.080515055124254, -4.078117771941776, 0.0]","[0.9786079271145937, 0.19208515778375027, -0.07368727954944712, -4.450024066965992e-05]","[[0.9891403657046606, -0.028221368861266066, -0.144239007460697], [-0.02839556201437741, 0.9262065803578409, -0.3759455579731226], [0.1442048161176952, 0.3759586743798196, 0.9153469539835869]]","[0.658838350794814, 0.034757886507961536, -0.056524280743120874]","[0.0, 0.0, 0.0]","[53.7719224145073, 51.0528600840049, 54.11008425702309, 47.51504713575188]"
0.7000000000000005,"[0.8663516320466429, 0.36506666756797757, 0.0018861231624777682]","[0.10452846326765235, 0.20791169081775712, 0.0]","[-0.6109669619164201, 0.2772682502682177, 0.013372110119126859]","[-2.0829217868821095, -4.097255088789076, 0.0]","[0.9782966007073456, 0.19370717011204758, -0.07357507248485856, -4.472675279072405e-05]","[[0.9891734134167307, -0.028416526103229773, -0.14397381440289017], [-0.028591550224093144, 0.9249550604933996, -0.37899955055835416], [0.14393915883204458, 0.37901271365466854, 0.9141284819120601]]","[0.6239668689503882, 0.03840604432299606, -0.054613787480352415]","[0.0, 0.0, 0.0]","[53.793587405563635, 51.07264633250695, 54.126512922367006, 47.53873593184406]"
0.7050000000000005,"[0.8632967972370608, 0.36645300881931864, 0.0019529837130734026]","[0.09410831331851319, 0.18738131458572238, 0.0]","[-0.6186636408301567, 0.25700735865264096, 0.013190395233043661]","[-2.0851001027936387, -4.114595214138886, 0.0]","[0.9780002882508052, 0.19524304134089507, -0.0734546728994703, -4.492806968123145e-05]","[[0.9892088180214009, -0.028595148144988817, -0.1436949263240334], [-0.028770906805384005, 0.9237603055788524, -0.3818889010673936], [0.14365983875216887, 0.3819021017740434, 0.9129691316743789]]","[0.5891184900096148, 0.04199897984051086, -0.05270362182096793]","[0.0, 0.0, 0.0]","[53.81285614723451, 51.09176282535091, 54.14077246783885, 47.562505326607294]"
0.7100000000000005,"[0.86020347903291, 0.36773804561258183, 0.002018935689238621]","[0.08367784333231457, 0.16676874671610042, 0.0]","[-0.6263510369357695, 0.23657705310224075, 0.012982449207530573]","[-2.0870497639819536, -4.130130542039131, 0.0]","[0.9777193673949622, 0.19669290339154, -0.07332624592718276, -4.510462710425634e-05]","[[0.989246519247598, -0.028757305077481414, -0.14340272508286822], [-0.028933703747397253, 0.9226237994419579, -0.3846143074441509], [0.14336723804262208, 0.3846275368560689, 0.9118703268272653]]","[0.5543008584437786, 0.04553895550964508, -0.050794648643784336]","[0.0, 0.0, 0.0]","[53.82972887907962, 51.11018456343718, 54.15286850414754, 47.586250352968754]"
0.7150000000000005,"[0.857071723848231, 0.368920930878093, 0.0020838479352762737]","[0.07323819712763074, 0.14608302856240973, 0.0]","[-0.6340280122445515, 0.21598696640795537, 0.01274885754160195]","[-2.088770556644735, -4.143854258181547, 0.0]","[0.977454189333805, 0.19805690364493198, -0.07318994892873229, -4.525688623884223e-05]","[[0.9892864586552477, -0.028903076259410125, -0.14309757127254738], [-0.029080022391611567, 0.9215469217407928, -0.38717647569005603], [0.1430617175175191, 0.387189725086826, 0.9108333885887834]]","[0.5195208840984593, 0.04902830111287272, -0.04888770726446697]","[0.0, 0.0, 0.0]","[53.84420813656556, 51.12788697699174, 54.16280834280061, 47.60986912395376]"
0.7200000000000005,"[0.8539015837870083, 0.3700008657101328, 0.0021475922229842836]","[0.0627905195293122, 0.1253332335643019, 0.0]","[-0.6416934407782144, 0.19524675692763574, 0.012490239423292832]","[-2.090262292077676, -4.1557603428906615, 0.0]","[0.9772050791493799, 0.19933520296153778, -0.07304593133849634, -4.538533175053095e-05]","[[0.9893285797101267, -0.029032549544336442, -0.1427798040189829], [-0.029209952651158437, 0.9205309496009084, -0.38957611514692086], [0.14274361644171904, 0.38958937600222815, 0.9098595375503484]]","[0.4847847652252557, 0.052469406885388536, -0.046983611079065575]","[0.0, 0.0, 0.0]","[53.8562986308646, 51.14484601532889, 54.17060089156319, 47.633263124015045]"
0.7250000000000005,"[0.8506931165831172, 0.370977099494771, 0.0022100434201007477]","[0.052335956242942634, 0.10452846326765108, 0.0]","[-0.6493462083502757, 0.1743661045039247, 0.01220724545707493]","[-2.091524806695175, -4.16584357376422, 0.0]","[0.9769723361782267, 0.20052797377477963, -0.07289433453195512, -4.549046973069028e-05]","[[0.9893728278475211, -0.029145820545734544, -0.14244974082712508], [-0.029323592267681095, 0.919577059328797, -0.3918139340206281], [0.14241325238024044, 0.39182719801070237, 0.9089498954538494]]","[0.45009801341625055, 0.055864716759004354, -0.0450831473322725]","[0.0, 0.0, 0.0]","[53.86600713074589, 51.16103823824327, 54.17625655280451, 47.65633748664311]"
0.7300000000000005,"[0.8474463855413659, 0.3718489300172906, 0.002271079647386122]","[0.04187565372919864, 0.08367784333231351, 0.0]","[-0.6569852123360332, 0.1533547064748382, 0.011900555440716064]","[-2.0925579620482777, -4.174099527963907, 0.0]","[0.9767562343953468, 0.20163539826217758, -0.07273529171312486, -4.557282552556576e-05]","[[0.9894191505250483, -0.029242991941680962, -0.1421076774723673], [-0.02942104610748539, 0.9186863281815412, -0.3938906351492234], [0.14207092109306818, 0.3939038941602586, 0.9081054870141193]]","[0.41546548031883407, 0.05921672174557699, -0.043187077008214406]","[0.0, 0.0, 0.0]","[53.873342347466995, 51.17644090815867, 54.17978712541195, 47.6790012575544]"
0.7350000000000005,"[0.8441614594796857, 0.3726157035496648, 0.0023305824245897027]","[0.031410759078127286, 0.06279051952931136, 0.0]","[-0.6646093614327796, 0.1322222737758818, 0.01157087619830067]","[-2.093361644839857, -4.180524584155352, 0.0]","[0.9765570228110527, 0.20265766659794038, -0.07256892782125027, -4.5632941475657965e-05]","[[0.9894674972650177, -0.029324172820598713, -0.1417538879342996], [-0.029502425498477033, 0.9178597361734254, -0.3958069120181667], [0.14171689647254176, 0.3958201581527116, 0.9073272417679045]]","[0.3808913860079958, 0.06252795347233434, -0.041296134840818]","[0.0, 0.0, 0.0]","[53.87831482343131, 51.19103208220109, 54.18120571085341, 47.70116764297592]"
0.7400000000000005,"[0.8408384126725218, 0.3732768149185442, 0.002388436805581206]","[0.02094241988335594, 0.04187565372919759, 0.0]","[-0.672217575411848, 0.11097852713223237, 0.011218939475462273]","[-2.093935766937038, -4.185115924096555, 0.0]","[0.9763749258762494, 0.2035949752904199, -0.07239535945602649, -4.567137458563455e-05]","[[0.9895178196867167, -0.029389478069230136, -0.1413886243700851], [-0.029567847609133, 0.9170981679012379, -0.39756344502476126], [0.14135143052056415, 0.39757667060708113, 0.9066159959314521]]","[0.34637934889423094, 0.06580097787923797, -0.039411029440117276]","[0.0, 0.0, 0.0]","[53.88093682534633, 51.20479070337301, 54.18052662390411, 47.722754242631645]"
0.7450000000000006,"[0.8374773247954626, 0.37383170755420536, 0.0024445315029585175]","[0.010471784116244536, 0.020942419883354445, 0.0]","[-0.6798087848640192, 0.08963319333925246, 0.010845499902204896]","[-2.094280265380863, -4.187871533874076, 0.0]","[0.9762101438919127, 0.20444752560752735, -0.0722146948206086, -4.5688694144342836e-05]","[[0.9895700715290191, -0.029439027803782537, -0.14101211712480588], [-0.029617434870522066, 0.9164024143710053, -0.3991608979931308], [0.14097475336294168, 0.3991740955735483, 0.9059724942498516]]","[0.31193241704686914, 0.06903838908589993, -0.03753244353023389]","[0.0, 0.0, 0.0]","[53.8812222424907, 51.21769669005247, 54.17776530846962, 47.743683267214]"
